ourid,release_date,grossboxoffice,classgrossboxoffice,specialeffects,starvalue_director,starvalue_producer,startvalue_stars,origscreenoplayes,action,adventure,animation,biography,comedy,crime,documentary,drama,family,fantasy,history,horror,music,musical,mystery,romance,scifi,sport,thriller,war,western,othergenre,competition,mpaa_rating,maxscreens,user_rating,opening___screens,estmated_budget,opening_weekend,number_of_weeks,movie_length,
11452,38835,2483955,3,4,2,2,2,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,R,56,6.6,18,9600000,191560,17,144,
11503,37980,2281585,3,3,2,2,2,No,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,M,PG-13,55,6.2,11,15000000,93776,18,0,
11531,37853,4599680,3,3,3,3,3,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,R,243,7,5,1500000,116260,17,100,
11583,38597,5989640,3,4,3,2,2,No,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,L,PG-13,816,4.1,0,52000000,0,5,110,
11598,37708,2073984,3,2,2,2,2,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,L,R,69,7.1,2,800000,33166,20,88,
11600,38016,6471394,3,3,2,2,2,No,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,L,PG-13,2304,4.8,2304,50000000,3336374,7,88,
11609,37834,3707201,3,2,2,1,1,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,R,181,6.5,12,0,121769,22,104,
11687,37547,2062066,3,1,1,1,1,No,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,L,R,461,6.6,11,7000000,123761,14,105,
11724,38653,3020784,3,2,1,1,1,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,L,R,495,4.4,0,0,0,8,0,
11728,37470,2506446,3,3,3,2,3,Yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,L,R,214,4.8,208,2000000,739834,8,101,
11776,37302,5580479,3,3,2,2,3,No,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,L,R,220,7.1,2,5500000,23144,18,91,
11792,37190,4356743,3,2,2,3,2,Yes,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,L,PG,901,3.6,900,10000000,2307063,4,85,
11795,37379,4839383,3,2,2,2,2,Yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,M,PG-13,772,6.4,765,16000000,2017981,8,112,
11832,37470,2882062,3,2,2,2,2,No,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,L,PG-13,180,6.2,6,150000,80682,12,78,
11880,37328,7022940,3,3,1,1,1,Yes,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,L,R,319,6.8,26,1000000,346999,17,97,
11906,37437,4186931,3,2,2,2,2,Yes,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,H,R,175,6.8,8,250000,91910,13,91,
11909,37071,3293258,3,3,2,2,2,Yes,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,H,PG-13,712,4.5,712,3000000,1506233,5,81,
11952,37239,4760014,3,3,2,2,2,No,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,M,PG,306,6.3,2,7000000,55765,48,113,
12000,37183,2892011,3,3,2,1,2,Yes,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,L,R,95,7.6,4,0,88977,28,99,
12012,37288,4814244,3,3,2,2,1,Yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,L,R,1893,4.9,1893,11000000,2785283,2,86,
12021,36973,5516708,3,2,2,3,1,Yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,L,R,1974,4.7,1974,25000000,2861903,8,95,
12080,37141,3100650,3,4,2,3,1,Yes,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,L,PG-13,604,3.7,601,14000000,1140698,6,84,
12090,36819,2185266,3,3,2,1,1,Yes,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,L,R,244,6.3,17,10000000,190720,7,135,
12092,36889,3429045,3,2,1,1,2,No,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,M,R,117,7.4,33,0,62282,15,109,
12109,36798,3060963,3,3,2,2,2,Yes,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,L,PG-13,646,4.7,646,9000000,1409433,4,112,
12112,36861,3050934,3,3,2,2,1,Yes,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,M,PG-13,104,7,7,1800000,41967,13,109,
12140,37008,6290673,3,3,3,3,2,Yes,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,L,R,1818,6.1,0,0,0,6,93,
12192,36616,3542843,3,3,2,2,1,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,L,PG-13,807,5.9,802,10000000,1611833,9,118,
12222,36588,6291602,3,3,3,2,2,No,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,L,R,2248,5.5,2248,50000000,3008746,4,105,
12226,36875,7060876,3,3,3,2,3,No,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,M,R,223,7.3,9,13500000,249383,23,124,
12229,37533,6835856,3,3,3,3,2,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,L,PG-13,437,6.7,22,21000000,329771,12,0,
12250,36651,6543194,3,3,2,2,2,No,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,M,PG-13,2112,5.2,2112,34000000,2411445,7,114,
12255,37188,7307756,3,4,2,2,2,Yes,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,L,R,847,4,847,16000000,2823548,5,96,
12285,37365,4298329,3,3,3,2,2,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,L,R,115,6.4,0,0,0,28,119,
12292,36630,5658940,3,3,2,3,2,No,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,L,PG-13,1538,6.1,1538,18000000,2513530,6,89,
12337,37743,5227348,3,3,3,2,2,No,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,M,R,152,6.9,0,0,0,16,132,
10001,40445,535249,2,2,2,2,2,Yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,R,700,4.2,700,0,301885,2,0,
10050,40389,453079,2,3,2,2,2,No,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,R,33,5.9,2,7000000,18861,13,108,
10051,40431,408719,2,3,3,3,2,Yes,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,L,R,120,6.1,19,0,96658,8,108,
10056,40004,406943,2,3,2,2,2,Yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,R,27,6.1,2,0,28737,14,0,
10085,39990,651542,2,2,2,2,2,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H,R,34,7.9,27,0,115053,17,114,
10118,40270,364636,2,2,1,1,1,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,L,R,19,6.5,0,6000000,33616,4,99,
10145,40060,622164,2,3,2,2,1,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,PG-13,40,6.9,0,0,0,14,0,
10167,40515,578382,2,2,1,2,1,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,M,R,35,6.3,2,0,37172,17,101,
10180,40501,400654,2,2,1,1,1,No,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H,R,55,6.9,55,0,90639,4,0,
10181,39792,856942,2,3,2,2,1,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,R,40,7.1,2,200000,18218,9,80,
10221,39871,500154,2,3,2,2,2,No,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,L,PG-13,400,5.7,400,0,500154,1,105,
10249,39829,921738,2,4,2,2,1,No,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,L,PG-13,130,4.3,130,0,629921,4,154,
10344,40445,352810,2,3,2,2,2,No,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,L,PG-13,53,7,25,2500000,77960,5,100,
10363,39975,416591,2,2,3,2,2,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H,R,16,7,0,5000000,0,8,127,
10429,39437,1433049,2,2,2,2,2,No,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,M,PG-13,8,3.6,8,10000000,1771,2,93,
10431,39591,580862,2,3,2,2,3,Yes,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,M,R,33,5.7,2,10000000,45714,11,107,
10441,39577,1036061,2,2,2,2,2,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,M,PG-13,44,6.7,8,0,48159,18,98,
10478,39759,574940,2,2,1,2,1,No,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,H,R,363,4.8,363,2500000,329836,7,88,
10513,39297,766487,2,3,2,1,3,Yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,R,47,5.2,25,5250000,121374,9,96,
10516,39122,379643,2,3,2,1,1,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,PG-13,429,5.6,429,2200000,246483,2,117,
10522,39269,478492,2,3,2,2,3,Yes,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,M,R,49,5.9,6,0,51233,4,106,
10523,39521,1294640,2,2,2,2,3,Yes,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,L,R,288,6.3,274,15000000,510958,7,111,
10538,39605,406252,2,2,2,2,2,Yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H,R,81,5.8,6,0,30493,6,86,
10554,39465,971561,2,3,2,2,3,Yes,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,L,PG-13,107,6.8,107,0,437643,5,108,
10575,39465,347578,2,3,2,1,1,Yes,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,L,R,16,5.8,4,0,36530,18,94,
10615,39409,902115,2,2,2,2,1,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,H,PG-13,43,7,7,0,76214,27,111,
10674,39472,884503,2,2,2,2,1,Yes,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,L,R,7,7,7,10000000,19487,1,95,
10677,39787,540183,2,2,2,2,1,Yes,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,M,R,893,6.5,893,0,333912,1,110,
10781,39304,1018965,2,4,2,2,1,Yes,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,L,PG-13,745,4.6,745,0,753520,3,110,
10788,39043,1325092,2,3,1,1,1,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H,PG,44,5.5,44,6500000,200347,23,0,
10802,40095,548775,2,3,2,1,1,Yes,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,L,PG-13,139,5.4,0,3000000,0,10,96,
10804,38793,464991,2,2,2,1,1,Yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,L,PG,40,3.7,40,1000000,144376,9,91,
10836,38975,475000,2,3,2,2,1,Yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,L,R,164,5.9,164,2800000,275606,2,86,
10858,39745,561000,2,2,3,2,1,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,L,PG-13,0,5.6,0,25000000,0,0,93,
10925,38590,1046166,2,3,2,2,1,Yes,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,L,PG-13,1304,3.7,1304,9000000,676048,2,97,
10940,38737,887416,2,3,2,2,1,Yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,PG-13,161,5.4,161,10000000,429223,7,98,
10947,38961,652163,2,3,1,2,1,No,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,L,PG,169,6.7,0,0,0,6,100,
10965,38765,432253,2,2,2,2,1,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,PG-13,87,6.4,87,1200000,226712,3,0,
10990,39031,352786,2,3,2,2,2,Yes,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,H,PG-13,29,6.8,26,11000000,70460,8,104,
11011,40276,871577,2,3,3,2,2,No,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,L,PG-13,29,7.8,1,4500000,27674,14,88,
11014,39003,1150403,2,3,2,2,3,No,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,L,R,179,7.1,179,13000000,452966,10,110,
11054,38961,381186,2,2,2,2,1,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,L,R,366,6.5,7,900000,27546,4,96,
11101,38821,1410778,2,2,1,2,1,Yes,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,L,R,73,6.7,20,0,143131,11,91,
11112,38555,454711,2,3,3,2,1,Yes,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,M,R,31,5.7,12,0,86556,6,97,
11145,38842,568695,2,2,2,2,2,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,M,R,28,6.5,3,8000000,22806,14,0,
11213,38660,342297,2,3,2,2,2,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H,R,20,6.6,11,4000000,53944,11,101,
11224,38620,1186323,2,3,2,3,1,Yes,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,L,R,56,7.4,0,0,0,17,91,
11235,38275,302990,2,3,2,2,1,Yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,L,PG-13,38,4.2,38,0,201567,2,105,
11242,38576,305688,2,3,2,2,1,Yes,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,L,R,24,6.6,8,2500000,58570,11,104,
11261,38793,438732,2,3,2,2,3,No,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,L,R,32,6.7,0,11000000,0,20,122,
11269,37904,1163450,2,2,2,2,2,Yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,PG,26,6.9,22,0,92436,33,112,
11271,38247,1017376,2,3,3,2,1,Yes,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,L,R,162,6.1,114,5000000,337484,5,128,
11272,38247,527000,2,2,2,2,2,No,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,L,PG-13,1062,2.8,1062,0,403164,1,90,
11295,38436,1310470,2,3,2,2,1,No,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,L,PG-13,37,6.9,26,780000,129056,39,0,
11304,38807,309384,2,3,2,2,1,Yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,L,R,17,5.7,0,0,66429,14,99,
11343,38627,864959,2,3,2,2,1,No,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,L,PG,42,7,18,4000000,126449,10,101,
11370,38240,923426,2,3,2,3,3,No,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,L,R,90,6.4,77,0,283209,7,87,
11384,38548,1311633,2,3,3,2,2,Yes,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,M,R,74,6.5,52,0,240075,9,128,
11411,38254,463730,2,3,2,2,3,No,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L,R,40,5.7,35,0,164801,8,93,
11450,38172,819939,2,3,2,2,2,Yes,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,M,R,19,7.3,0,850000,0,19,107,
11520,37526,814666,2,2,1,1,1,No,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,L,PG,36,6.2,36,950000,56900,32,103,
11681,37666,548712,2,1,1,1,1,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,L,R,25,7.1,7,2500000,46791,21,108,
11700,37491,405182,2,3,1,1,1,Yes,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,L,PG,366,6.5,366,2500000,191747,5,96,
11749,37477,881950,2,4,1,1,1,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,L,R,42,4.6,14,800000,85610,20,103,
11760,39220,398420,2,3,1,1,1,Yes,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,M,R,16,6.3,0,8000000,0,5,99,
11831,37547,333976,2,2,2,2,2,Yes,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,L,R,45,6.2,16,12000000,75180,9,86,
11856,37855,1646664,2,3,1,1,1,Yes,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,L,R,1200,2.6,1200,20000000,872950,4,84,
11894,37238,1418314,2,2,1,1,1,Yes,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,M,R,21,6.2,2,0,21750,9,103,
11967,37393,406035,2,3,2,2,1,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,R,13,7.3,4,1500000,26236,18,102,
11971,37533,774317,2,3,2,2,1,No,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,L,R,38,7.2,0,11000000,0,10,97,
11974,37192,727883,2,4,2,1,1,Yes,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,L,R,58,8.2,58,4500000,110494,40,113,
12007,37225,430313,2,3,1,1,1,Yes,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,H,R,40,6,18,0,125523,7,118,
12019,37003,1096037,2,2,2,2,1,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,L,UR,50,5.9,7,0,67809,13,88,
12097,36688,1114943,2,2,2,2,1,Yes,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,H,R,55,6,9,500000,55946,23,86,
12136,37022,1079726,2,3,2,2,1,No,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M,R,2,6.7,2,0,13167,1,111,
12170,36819,1246237,2,3,2,2,1,Yes,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,L,PG,205,3.2,205,4500000,202540,4,93,
12175,37225,623374,2,3,1,1,2,No,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,H,PG-13,404,5,402,38000000,319516,3,90,
12237,36749,1284646,2,2,3,2,1,Yes,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,L,R,82,5.9,9,10000000,127141,11,87,
12243,36660,1568749,2,3,2,2,1,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,M,R,65,6,4,2000000,62253,14,112,
